ISO,AgeofDeath
AUS,73.435
AUT,73.065
AZE,63.665
BHS,62.44
BHR,62.074997
BGD,61.305
BRB,68.42
BLR,68.18
BEL,73.335
BLZ,62.5
BEN,50.355
BTN,60.44
BOL,56.905
BIH,70.97
BWA,56.769997
BRA,66.24
BRN,67.425
BGR,71.64
BFA,44.864998
BDI,52.809998
KHM,57.975
CMR,51.59
CAN,73.09
CPV,63.73
CAF,54.57
TCD,46.35
CHL,69.869995
CHN,68.61
COL,63.96
COM,53.475
COG,54.915
CRI,68.82
CIV,53.0
HRV,71.755
CUB,72.405
CYP,72.84
CZE,71.69
PRK,65.365
COD,47.975
DNK,73.25
DJI,54.699997
DMA,67.485
DOM,66.16
ECU,64.05
EGY,63.82
SLV,64.575
GNQ,50.93
ERI,51.635
EST,70.175
ETH,53.905
FJI,63.065
FIN,72.435
FRA,73.17
GAB,58.559998
GMB,48.945
GEO,69.145004
DEU,73.149994
GHA,55.449997
GRC,74.045
GRD,66.979996
GTM,58.559998
GIN,48.629997
GNB,49.254997
GUY,62.195
HTI,54.065
HND,62.885
HUN,70.99
ISL,73.89
IND,61.41
IDN,63.015
IRN,65.955
IRQ,53.565
IRL,72.365
ISR,72.97
ITA,74.494995
JAM,66.835
JPN,74.475
JOR,64.525
KAZ,63.12
KEN,52.29
KIR,60.47
KWT,63.629997
KGZ,60.96
LAO,57.795
LVA,69.729996
LBN,68.375
LSO,54.495
LBR,47.0
LBY,63.525
LTU,69.34
LUX,72.195
MKD,71.015
MDG,55.15
MWI,51.225
MYS,66.16
MDV,65.755
MLI,44.55
MLT,73.295
MHL,60.059998
MRT,51.114998
MUS,67.89
MEX,65.815
FSM,64.405
MNG,61.339996
MNE,71.08
MAR,63.1
MOZ,51.73
MMR,61.845
NAM,58.41
NPL,57.57
NLD,73.515
NZL,72.705
NIC,63.55
NER,44.77
NGA,47.35
NOR,74.05
OMN,63.29
PAK,57.01
PAN,66.59
PNG,58.059998
PRY,64.55
PER,64.325
PHL,60.699997
POL,70.425
PRT,73.205
QAT,59.775
KOR,70.155
MDA,67.83
ROU,70.535
RUS,66.86
RWA,52.53
LCA,67.395
VCT,65.46
WSM,65.04
STP,56.68
SAU,63.57
SEN,51.309998
SRB,71.935
SYC,63.12
SLE,49.415
SGP,70.615
SVK,70.445
SVN,71.735
SLB,61.324997
SOM,50.675
ZAF,56.894997
ESP,73.96
LKA,68.615
SDN,52.945
SUR,62.269997
SWZ,55.635
SWE,74.835
CHE,74.22
SYR,64.61
TJK,57.55
TZA,50.73
THA,66.99
TLS,52.795
TGO,51.155
TON,65.64
TTO,66.66
TUN,67.145
TUR,64.96
TKM,62.62
UGA,51.29
UKR,68.4
ARE,58.055
GBR,73.735
USA,71.770004
URY,71.744995
UZB,61.495
VUT,61.949997
VEN,63.385
VNM,65.72
YEM,52.434998
ZMB,50.395
ZWE,55.614998
AAE,64.33835
ACE,70.33835
GEA,62.8784
HIA,70.2345
AME,65.19265
LIA,52.55345
LMA,59.70445
ANE,63.03275
ASA,72.43
ASE,60.4931
AEE,52.62045
UMA,65.2794
EAM,64.405
ECM,71.64
GEM,63.73
HIM,71.770004
LCM,65.46
LIM,51.73
LMM,60.699997
MEM,63.525
NAN,71.770004
SAM,60.44
SSM,51.635
UMM,65.815
EAE,67.5094
ECE,70.007095
GLE,63.9317
HWW,71.6679
LCE,65.5173
LIW,54.3793
LMW,60.17785
MEE,62.71745
NAE,71.90115
SAE,60.77765
SSE,50.7866
UMW,67.00625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,55.370003
ALB,72.735
DZA,65.770004
AND,77.955
AGO,54.61
ATG,72.995
ARG,73.135
ARM,72.48
AUS,76.965
AUT,76.595
AZE,67.195
BHS,65.97
BHR,65.605
BGD,64.835
BRB,71.95
BLR,71.71
BEL,76.865005
BLZ,66.03
BEN,53.885002
BTN,63.97
BOL,60.435
BIH,74.5
BWA,60.300003
BRA,69.770004
BRN,70.955
BGR,75.17
BFA,48.395
BDI,56.340004
KHM,61.505
CMR,55.120003
CAN,76.62
CPV,67.26
CAF,58.100002
TCD,49.88
CHL,73.4
CHN,72.14
COL,67.490005
COM,57.005
COG,58.445
CRI,72.350006
CIV,56.530003
HRV,75.285
CUB,75.935
CYP,76.37
CZE,75.22
PRK,68.895004
COD,51.505
DNK,76.78
DJI,58.230003
DMA,71.015
DOM,69.69
ECU,67.58
EGY,67.350006
SLV,68.105
GNQ,54.460003
ERI,55.165
EST,73.705
ETH,57.435
FJI,66.595
FIN,75.965
FRA,76.7
GAB,62.090004
GMB,52.475002
GEO,72.675
DEU,76.68
GHA,58.980003
GRC,77.575
GRD,70.51
GTM,62.090004
GIN,52.160004
GNB,52.785004
GUY,65.725006
HTI,57.595
HND,66.415
HUN,74.520004
ISL,77.42
IND,64.94
IDN,66.545
IRN,69.485
IRQ,57.095
IRL,75.895004
ISR,76.5
ITA,78.025
JAM,70.365005
JPN,78.005005
JOR,68.055
KAZ,66.65
KEN,55.82
KIR,64.0
KWT,67.16
KGZ,64.490005
LAO,61.325
LVA,73.26
LBN,71.905
LSO,58.025
LBR,50.530003
LBY,67.055
LTU,72.87
LUX,75.725006
MKD,74.545
MDG,58.68
MWI,54.755
MYS,69.69
MDV,69.285
MLI,48.08
MLT,76.825
MHL,63.590004
MRT,54.645
MUS,71.42
MEX,69.345
FSM,67.935
MNG,64.87
MNE,74.61
MAR,66.630005
MOZ,55.260002
MMR,65.375
NAM,61.940002
NPL,61.100002
NLD,77.045
NZL,76.235
NIC,67.08
NER,48.300003
NGA,50.88
NOR,77.58
OMN,66.82
PAK,60.54
PAN,70.12
PNG,61.590004
PRY,68.08
PER,67.855
PHL,64.23
POL,73.955
PRT,76.735
QAT,63.305
KOR,73.685
MDA,71.36
ROU,74.065
RUS,70.39
RWA,56.06
LCA,70.925
VCT,68.990005
WSM,68.57
STP,60.21
SAU,67.100006
SEN,54.840004
SRB,75.465
SYC,66.65
SLE,52.945
SGP,74.145004
SVK,73.975006
SVN,75.265
SLB,64.855
SOM,54.205
ZAF,60.425003
ESP,77.490005
LKA,72.145004
SDN,56.475002
SUR,65.8
SWZ,59.165
SWE,78.365005
CHE,77.75
SYR,68.14
TJK,61.08
TZA,54.260002
THA,70.520004
TLS,56.325
TGO,54.685
TON,69.17
TTO,70.19
TUN,70.675
TUR,68.490005
TKM,66.15
UGA,54.82
UKR,71.93
ARE,61.585
GBR,77.265
USA,75.3
URY,75.275
UZB,65.025
VUT,65.48
VEN,66.915
VNM,69.25
YEM,55.965004
ZMB,53.925003
ZWE,59.145004
AAE,67.86835
ACE,73.86835
GEA,66.4084
HIA,73.7645
AME,68.72266
LIA,56.08345
LMA,63.23445
ANE,66.56275
ASA,75.96001
ASE,64.0231
AEE,56.15045
UMA,68.8094
EAM,67.935
ECM,75.17
GEM,67.26
HIM,75.3
LCM,68.990005
LIM,55.260002
LMM,64.23
MEM,67.055
NAN,75.3
SAM,63.97
SSM,55.165
UMM,69.345
EAE,71.0394
ECE,73.5371
GLE,67.4617
HWW,75.19791
LCE,69.0473
LIW,57.9093
LMW,63.70785
MEE,66.24745
NAE,75.43115
SAE,64.30765
SSE,54.3166
UMW,70.536255
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,55.925
ALB,73.28999
DZA,66.325
AND,78.509995
AGO,55.164997
ATG,73.55
ARG,73.69
ARM,73.035
AUS,77.52
AUT,77.149994
AZE,67.75
BHS,66.524994
BHR,66.159996
BGD,65.39
BRB,72.505
BLR,72.265
BEL,77.42
BLZ,66.585
BEN,54.44
BTN,64.524994
BOL,60.989998
BIH,75.05499
BWA,60.854996
BRA,70.325
BRN,71.509995
BGR,75.725
BFA,48.949997
BDI,56.894997
KHM,62.059998
CMR,55.675
CAN,77.175
CPV,67.815
CAF,58.655
TCD,50.434998
CHL,73.955
CHN,72.695
COL,68.045
COM,57.559998
COG,59.0
CRI,72.905
CIV,57.085
HRV,75.84
CUB,76.49
CYP,76.925
CZE,75.774994
PRK,69.45
COD,52.059998
DNK,77.335
DJI,58.784996
DMA,71.57
DOM,70.244995
ECU,68.134995
EGY,67.905
SLV,68.659996
GNQ,55.015
ERI,55.719997
EST,74.259995
ETH,57.989998
FJI,67.149994
FIN,76.52
FRA,77.255
GAB,62.644997
GMB,53.03
GEO,73.229996
DEU,77.235
GHA,59.534996
GRC,78.13
GRD,71.065
GTM,62.644997
GIN,52.714996
GNB,53.339996
GUY,66.28
HTI,58.149998
HND,66.97
HUN,75.075
ISL,77.975
IND,65.494995
IDN,67.1
IRN,70.04
IRQ,57.649998
IRL,76.45
ISR,77.05499
ITA,78.58
JAM,70.92
JPN,78.56
JOR,68.61
KAZ,67.205
KEN,56.375
KIR,64.555
KWT,67.715
KGZ,65.045
LAO,61.879997
LVA,73.815
LBN,72.46
LSO,58.579998
LBR,51.085
LBY,67.61
LTU,73.425
LUX,76.28
MKD,75.1
MDG,59.235
MWI,55.309998
MYS,70.244995
MDV,69.84
MLI,48.635
MLT,77.38
MHL,64.145
MRT,55.199997
MUS,71.975
MEX,69.899994
FSM,68.49
MNG,65.424995
MNE,75.16499
MAR,67.185
MOZ,55.815
MMR,65.93
NAM,62.495
NPL,61.655
NLD,77.6
NZL,76.78999
NIC,67.634995
NER,48.855
NGA,51.434998
NOR,78.134995
OMN,67.375
PAK,61.094997
PAN,70.674995
PNG,62.144997
PRY,68.634995
PER,68.409996
PHL,64.784996
POL,74.509995
PRT,77.28999
QAT,63.86
KOR,74.24
MDA,71.915
ROU,74.619995
RUS,70.945
RWA,56.614998
LCA,71.479996
VCT,69.545
WSM,69.125
STP,60.765
SAU,67.655
SEN,55.394997
SRB,76.02
SYC,67.205
SLE,53.5
SGP,74.7
SVK,74.53
SVN,75.82
SLB,65.409996
SOM,54.76
ZAF,60.979996
ESP,78.045
LKA,72.7
SDN,57.03
SUR,66.354996
SWZ,59.719997
SWE,78.92
CHE,78.30499
SYR,68.695
TJK,61.635
TZA,54.815
THA,71.075
TLS,56.879997
TGO,55.239998
TON,69.725
TTO,70.744995
TUN,71.229996
TUR,69.045
TKM,66.705
UGA,55.375
UKR,72.485
ARE,62.14
GBR,77.82
USA,75.854996
URY,75.83
UZB,65.58
VUT,66.034996
VEN,67.47
VNM,69.805
YEM,56.519997
ZMB,54.48
ZWE,59.699997
AAE,68.42335
ACE,74.42335
GEA,66.963394
HIA,74.3195
AME,69.27765
LIA,56.63845
LMA,63.789448
ANE,67.11775
ASA,76.515
ASE,64.578094
AEE,56.70545
UMA,69.364395
EAM,68.49
ECM,75.725
GEM,67.815
HIM,75.854996
LCM,69.545
LIM,55.815
LMM,64.784996
MEM,67.61
NAN,75.854996
SAM,64.524994
SSM,55.719997
UMM,69.899994
EAE,71.5944
ECE,74.0921
GLE,68.0167
HWW,75.7529
LCE,69.602295
LIW,58.4643
LMW,64.26285
MEE,66.802444
NAE,75.986145
SAE,64.86265
SSE,54.871597
UMW,71.09125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,45.945
ALB,63.309998
DZA,56.345
AND,68.53
AGO,45.185
ATG,63.57
ARG,63.71
ARM,63.055
AUS,67.54
AUT,67.17
AZE,57.77
BHS,56.545
BHR,56.18
BGD,55.41
BRB,62.525
BLR,62.285
BEL,67.44
BLZ,56.605003
BEN,44.46
BTN,54.545
BOL,51.010002
BIH,65.075
BWA,50.875
BRA,60.345
BRN,61.53
BGR,65.745
BFA,38.97
BDI,46.915
KHM,52.08
CMR,45.695
CAN,67.195
CPV,57.835
CAF,48.675003
TCD,40.455
CHL,63.975
CHN,62.715004
COL,58.065002
COM,47.58
COG,49.02
CRI,62.925003
CIV,47.105003
HRV,65.86
CUB,66.51
CYP,66.945
CZE,65.795
PRK,59.47
COD,42.08
DNK,67.355
DJI,48.805
DMA,61.59
DOM,60.265
ECU,58.155
EGY,57.925003
SLV,58.68
GNQ,45.035
ERI,45.74
EST,64.28
ETH,48.010002
FJI,57.17
FIN,66.54
FRA,67.275
GAB,52.665
GMB,43.05
GEO,63.25
DEU,67.255
GHA,49.555
GRC,68.15
GRD,61.085
GTM,52.665
GIN,42.735
GNB,43.36
GUY,56.300003
HTI,48.17
HND,56.989998
HUN,65.095
ISL,67.995
IND,55.515
IDN,57.120003
IRN,60.06
IRQ,47.67
IRL,66.47
ISR,67.075
ITA,68.6
JAM,60.940002
JPN,68.58
JOR,58.63
KAZ,57.225
KEN,46.395
KIR,54.575
KWT,57.735
KGZ,55.065002
LAO,51.9
LVA,63.835
LBN,62.480003
LSO,48.6
LBR,41.105
LBY,57.63
LTU,63.445
LUX,66.3
MKD,65.12
MDG,49.255
MWI,45.33
MYS,60.265
MDV,59.86
MLI,38.655
MLT,67.4
MHL,54.165
MRT,45.22
MUS,61.995003
MEX,59.92
FSM,58.510002
MNG,55.445
MNE,65.185
MAR,57.205
MOZ,45.835
MMR,55.95
NAM,52.515
NPL,51.675003
NLD,67.62
NZL,66.81
NIC,57.655
NER,38.875
NGA,41.455
NOR,68.155
OMN,57.395
PAK,51.114998
PAN,60.695
PNG,52.165
PRY,58.655
PER,58.43
PHL,54.805
POL,64.53
PRT,67.31
QAT,53.88
KOR,64.26
MDA,61.935
ROU,64.64
RUS,60.965
RWA,46.635002
LCA,61.5
VCT,59.565002
WSM,59.145
STP,50.785
SAU,57.675003
SEN,45.415
SRB,66.04
SYC,57.225
SLE,43.52
SGP,64.72
SVK,64.55
SVN,65.840004
SLB,55.43
SOM,44.78
ZAF,51.0
ESP,68.065
LKA,62.72
SDN,47.050003
SUR,56.375
SWZ,49.739998
SWE,68.94
CHE,68.325
SYR,58.715
TJK,51.655
TZA,44.835
THA,61.095
TLS,46.9
TGO,45.260002
TON,59.745003
TTO,60.765
TUN,61.25
TUR,59.065002
TKM,56.725
UGA,45.395
UKR,62.505
ARE,52.16
GBR,67.840004
USA,65.875
URY,65.85
UZB,55.6
VUT,56.055
VEN,57.489998
VNM,59.825
YEM,46.54
ZMB,44.5
ZWE,49.72
AAE,58.44335
ACE,64.44335
GEA,56.9834
HIA,64.3395
AME,59.297653
LIA,46.65845
LMA,53.80945
ANE,57.13775
ASA,66.535
ASE,54.5981
AEE,46.72545
UMA,59.3844
EAM,58.510002
ECM,65.745
GEM,57.835
HIM,65.875
LCM,59.565002
LIM,45.835
LMM,54.805
MEM,57.63
NAN,65.875
SAM,54.545
SSM,45.74
UMM,59.92
EAE,61.614403
ECE,64.1121
GLE,58.0367
HWW,65.7729
LCE,59.6223
LIW,48.4843
LMW,54.282852
MEE,56.82245
NAE,66.00615
SAE,54.882652
SSE,44.8916
UMW,61.11125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,42.420002
ALB,59.785
DZA,52.82
AND,65.005005
AGO,41.66
ATG,60.045002
ARG,60.185
ARM,59.530003
AUS,64.015
AUT,63.645
AZE,54.245003
BHS,53.02
BHR,52.655
BGD,51.885002
BRB,59.0
BLR,58.760002
BEL,63.915
BLZ,53.08
BEN,40.935
BTN,51.02
BOL,47.485
BIH,61.55
BWA,47.35
BRA,56.82
BRN,58.005
BGR,62.22
BFA,35.445
BDI,43.39
KHM,48.555
CMR,42.170002
CAN,63.670002
CPV,54.31
CAF,45.15
TCD,36.93
CHL,60.45
CHN,59.190002
COL,54.54
COM,44.055
COG,45.495003
CRI,59.4
CIV,43.58
HRV,62.335
CUB,62.985
CYP,63.420002
CZE,62.27
PRK,55.945
COD,38.555
DNK,63.83
DJI,45.28
DMA,58.065002
DOM,56.74
ECU,54.63
EGY,54.4
SLV,55.155
GNQ,41.510002
ERI,42.215
EST,60.755
ETH,44.485
FJI,53.645
FIN,63.015
FRA,63.75
GAB,49.14
GMB,39.525
GEO,59.725002
DEU,63.73
GHA,46.03
GRC,64.625
GRD,57.56
GTM,49.14
GIN,39.21
GNB,39.835
GUY,52.775
HTI,44.645
HND,53.465
HUN,61.57
ISL,64.47
IND,51.99
IDN,53.595
IRN,56.535004
IRQ,44.145
IRL,62.945
ISR,63.55
ITA,65.075
JAM,57.415
JPN,65.055
JOR,55.105003
KAZ,53.7
KEN,42.870003
KIR,51.050003
KWT,54.21
KGZ,51.54
LAO,48.375
LVA,60.31
LBN,58.955
LSO,45.075
LBR,37.58
LBY,54.105003
LTU,59.920002
LUX,62.775
MKD,61.595
MDG,45.730003
MWI,41.805
MYS,56.74
MDV,56.335
MLI,35.13
MLT,63.875
MHL,50.64
MRT,41.695
MUS,58.47
MEX,56.395
FSM,54.985
MNG,51.92
MNE,61.66
MAR,53.68
MOZ,42.31
MMR,52.425003
NAM,48.99
NPL,48.15
NLD,64.095
NZL,63.285
NIC,54.13
NER,35.350002
NGA,37.93
NOR,64.630005
OMN,53.870003
PAK,47.59
PAN,57.17
PNG,48.64
PRY,55.13
PER,54.905
PHL,51.28
POL,61.005
PRT,63.785
QAT,50.355003
KOR,60.735
MDA,58.410004
ROU,61.115
RUS,57.440002
RWA,43.11
LCA,57.975
VCT,56.04
WSM,55.620003
STP,47.260002
SAU,54.15
SEN,41.89
SRB,62.515
SYC,53.7
SLE,39.995003
SGP,61.195
SVK,61.025
SVN,62.315002
SLB,51.905
SOM,41.255
ZAF,47.475
ESP,64.54
LKA,59.195
SDN,43.525
SUR,52.85
SWZ,46.215
SWE,65.415
CHE,64.8
SYR,55.190002
TJK,48.13
TZA,41.31
THA,57.57
TLS,43.375
TGO,41.735
TON,56.22
TTO,57.24
TUN,57.725
TUR,55.54
TKM,53.2
UGA,41.870003
UKR,58.980003
ARE,48.635002
GBR,64.315
USA,62.350002
URY,62.325
UZB,52.075
VUT,52.53
VEN,53.965
VNM,56.300003
YEM,43.015
ZMB,40.975002
ZWE,46.195
AAE,54.91835
ACE,60.91835
GEA,53.4584
HIA,60.814503
AME,55.77265
LIA,43.133453
LMA,50.28445
ANE,53.61275
ASA,63.010002
ASE,51.0731
AEE,43.20045
UMA,55.8594
EAM,54.985
ECM,62.22
GEM,54.31
HIM,62.350002
LCM,56.04
LIM,42.31
LMM,51.28
MEM,54.105003
NAN,62.350002
SAM,51.02
SSM,42.215
UMM,56.395
EAE,58.0894
ECE,60.5871
GLE,54.511703
HWW,62.247902
LCE,56.0973
LIW,44.9593
LMW,50.75785
MEE,53.29745
NAE,62.48115
SAE,51.35765
SSE,41.3666
UMW,57.58625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,43.63
ALB,60.995
DZA,54.03
AND,66.215
AGO,42.87
ATG,61.255
ARG,61.395
ARM,60.74
AUS,65.225
AUT,64.854996
AZE,55.455
BHS,54.23
BHR,53.864998
BGD,53.095
BRB,60.21
BLR,59.97
BEL,65.125
BLZ,54.29
BEN,42.145
BTN,52.23
BOL,48.695
BIH,62.76
BWA,48.559998
BRA,58.03
BRN,59.215
BGR,63.43
BFA,36.655
BDI,44.6
KHM,49.765
CMR,43.38
CAN,64.880005
CPV,55.52
CAF,46.36
TCD,38.14
CHL,61.66
CHN,60.4
COL,55.75
COM,45.265
COG,46.705
CRI,60.61
CIV,44.79
HRV,63.545
CUB,64.195
CYP,64.630005
CZE,63.48
PRK,57.155
COD,39.765
DNK,65.04
DJI,46.489998
DMA,59.275
DOM,57.95
ECU,55.84
EGY,55.61
SLV,56.364998
GNQ,42.72
ERI,43.425
EST,61.965
ETH,45.695
FJI,54.855
FIN,64.225
FRA,64.96
GAB,50.35
GMB,40.735
GEO,60.935
DEU,64.94
GHA,47.239998
GRC,65.835
GRD,58.77
GTM,50.35
GIN,40.42
GNB,41.045
GUY,53.985
HTI,45.855
HND,54.675
HUN,62.78
ISL,65.68
IND,53.2
IDN,54.805
IRN,57.745003
IRQ,45.355
IRL,64.155
ISR,64.759995
ITA,66.285
JAM,58.625
JPN,66.265
JOR,56.315002
KAZ,54.91
KEN,44.08
KIR,52.260002
KWT,55.42
KGZ,52.75
LAO,49.585
LVA,61.52
LBN,60.165
LSO,46.285
LBR,38.79
LBY,55.315002
LTU,61.13
LUX,63.985
MKD,62.805
MDG,46.940002
MWI,43.015
MYS,57.95
MDV,57.545
MLI,36.34
MLT,65.085
MHL,51.85
MRT,42.905
MUS,59.68
MEX,57.605
FSM,56.195
MNG,53.129997
MNE,62.87
MAR,54.89
MOZ,43.52
MMR,53.635002
NAM,50.2
NPL,49.36
NLD,65.305
NZL,64.494995
NIC,55.34
NER,36.56
NGA,39.14
NOR,65.84
OMN,55.08
PAK,48.8
PAN,58.379997
PNG,49.85
PRY,56.34
PER,56.114998
PHL,52.489998
POL,62.215
PRT,64.994995
QAT,51.565002
KOR,61.945
MDA,59.620003
ROU,62.325
RUS,58.65
RWA,44.32
LCA,59.184998
VCT,57.25
WSM,56.83
STP,48.47
SAU,55.36
SEN,43.1
SRB,63.725
SYC,54.91
SLE,41.205
SGP,62.405
SVK,62.235
SVN,63.525
SLB,53.114998
SOM,42.465
ZAF,48.684998
ESP,65.75
LKA,60.405
SDN,44.735
SUR,54.059998
SWZ,47.425
SWE,66.625
CHE,66.009995
SYR,56.4
TJK,49.34
TZA,42.52
THA,58.78
TLS,44.585
TGO,42.945
TON,57.43
TTO,58.45
TUN,58.934998
TUR,56.75
TKM,54.41
UGA,43.08
UKR,60.190002
ARE,49.845
GBR,65.525
USA,63.56
URY,63.535
UZB,53.285
VUT,53.739998
VEN,55.175
VNM,57.510002
YEM,44.225
ZMB,42.185
ZWE,47.405
AAE,56.12835
ACE,62.12835
GEA,54.6684
HIA,62.0245
AME,56.98265
LIA,44.343452
LMA,51.49445
ANE,54.82275
ASA,64.22
ASE,52.2831
AEE,44.41045
UMA,57.0694
EAM,56.195
ECM,63.43
GEM,55.52
HIM,63.56
LCM,57.25
LIM,43.52
LMM,52.489998
MEM,55.315002
NAN,63.56
SAM,52.23
SSM,43.425
UMM,57.605
EAE,59.2994
ECE,61.7971
GLE,55.721703
HWW,63.4579
LCE,57.3073
LIW,46.1693
LMW,51.96785
MEE,54.50745
NAE,63.69115
SAE,52.56765
SSE,42.5766
UMW,58.79625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,40.04
ALB,57.405
DZA,50.440002
AND,62.625
AGO,39.28
ATG,57.665
ARG,57.805
ARM,57.15
AUS,61.635
AUT,61.265
AZE,51.864998
BHS,50.64
BHR,50.275
BGD,49.504997
BRB,56.62
BLR,56.379997
BEL,61.535
BLZ,50.7
BEN,38.555
BTN,48.64
BOL,45.105
BIH,59.17
BWA,44.97
BRA,54.440002
BRN,55.625
BGR,59.84
BFA,33.065
BDI,41.010002
KHM,46.175
CMR,39.79
CAN,61.29
CPV,51.93
CAF,42.77
TCD,34.55
CHL,58.07
CHN,56.81
COL,52.16
COM,41.675
COG,43.114998
CRI,57.02
CIV,41.2
HRV,59.954998
CUB,60.605
CYP,61.04
CZE,59.89
PRK,53.565002
COD,36.175
DNK,61.45
DJI,42.9
DMA,55.684998
DOM,54.36
ECU,52.25
EGY,52.02
SLV,52.775
GNQ,39.13
ERI,39.835
EST,58.375
ETH,42.105
FJI,51.265
FIN,60.635
FRA,61.37
GAB,46.760002
GMB,37.145
GEO,57.345
DEU,61.35
GHA,43.65
GRC,62.245
GRD,55.18
GTM,46.760002
GIN,36.83
GNB,37.455
GUY,50.395
HTI,42.265
HND,51.085
HUN,59.19
ISL,62.09
IND,49.61
IDN,51.215
IRN,54.155
IRQ,41.765
IRL,60.565
ISR,61.17
ITA,62.695
JAM,55.035
JPN,62.675
JOR,52.725
KAZ,51.32
KEN,40.489998
KIR,48.67
KWT,51.83
KGZ,49.16
LAO,45.995
LVA,57.93
LBN,56.575
LSO,42.695
LBR,35.2
LBY,51.725
LTU,57.54
LUX,60.395
MKD,59.215
MDG,43.35
MWI,39.425
MYS,54.36
MDV,53.955
MLI,32.75
MLT,61.495
MHL,48.260002
MRT,39.315
MUS,56.09
MEX,54.015
FSM,52.605
MNG,49.54
MNE,59.28
MAR,51.3
MOZ,39.93
MMR,50.045
NAM,46.61
NPL,45.77
NLD,61.715
NZL,60.905
NIC,51.75
NER,32.97
NGA,35.55
NOR,62.25
OMN,51.489998
PAK,45.21
PAN,54.79
PNG,46.260002
PRY,52.75
PER,52.525
PHL,48.9
POL,58.625
PRT,61.405
QAT,47.975
KOR,58.355
MDA,56.03
ROU,58.735
RUS,55.059998
RWA,40.73
LCA,55.595
VCT,53.66
WSM,53.239998
STP,44.879997
SAU,51.77
SEN,39.510002
SRB,60.135
SYC,51.32
SLE,37.614998
SGP,58.815
SVK,58.645
SVN,59.935
SLB,49.525
SOM,38.875
ZAF,45.095
ESP,62.16
LKA,56.815
SDN,41.145
SUR,50.47
SWZ,43.835
SWE,63.035
CHE,62.42
SYR,52.809998
TJK,45.75
TZA,38.93
THA,55.190002
TLS,40.995
TGO,39.355
TON,53.84
TTO,54.86
TUN,55.345
TUR,53.16
TKM,50.82
UGA,39.489998
UKR,56.6
ARE,46.254997
GBR,61.935
USA,59.97
URY,59.945
UZB,49.695
VUT,50.15
VEN,51.585
VNM,53.92
YEM,40.635002
ZMB,38.595
ZWE,43.815002
AAE,52.53835
ACE,58.53835
GEA,51.0784
HIA,58.4345
AME,53.39265
LIA,40.75345
LMA,47.90445
ANE,51.23275
ASA,60.63
ASE,48.6931
AEE,40.82045
UMA,53.4794
EAM,52.605
ECM,59.84
GEM,51.93
HIM,59.97
LCM,53.66
LIM,39.93
LMM,48.9
MEM,51.725
NAN,59.97
SAM,48.64
SSM,39.835
UMM,54.015
EAE,55.7094
ECE,58.2071
GLE,52.1317
HWW,59.8679
LCE,53.7173
LIW,42.5793
LMW,48.37785
MEE,50.91745
NAE,60.10115
SAE,48.97765
SSE,38.9866
UMW,55.20625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,52.620003
ALB,69.985
DZA,63.020004
AND,75.205
AGO,51.86
ATG,70.245
ARG,70.385
ARM,69.73
AUS,74.215
AUT,73.845
AZE,64.445
BHS,63.22
BHR,62.855003
BGD,62.085
BRB,69.2
BLR,68.96
BEL,74.115005
BLZ,63.280003
BEN,51.135002
BTN,61.22
BOL,57.685
BIH,71.75
BWA,57.550003
BRA,67.020004
